작업년도,명절구분,순번,자원명,관리기관구분,기관명,담당자명,연락처,시도,시군구,주소,상세주소,주차장유형,휴일_1_개방일,휴일_2_개방일,휴일_3_개방일,휴일_4_개방일,휴일_1_개방시간,휴일_2_개방시간,휴일_3_개방시간,휴일_4_개방시간,참고사항,경도,위도
2023,설,12816,안성중학교,교육청,안성중학교,소윤정,031-673-2142,경기도,안성시,경기도 안성시 금산길 43,후문 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.2704648,37.01331333
2023,설,12817,안성초등학교,교육청,안성초등학교,김혜경,031-674-5803,경기도,안성시,경기도안성시 혜산로 13,정문 안쪽 정구장 옆,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.2725354,37.0122701
2023,설,12818,안양고등학교,교육청,안양고등학교,정은선,031-443-2142,경기도,안양시,경기도 안양시 만안구 삼봉로 46,교내 주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,종일개방,종일개방,"장애인전용1면, 경차전용2면, 민원인전용 3면, 일반 48면당직실번호:031-443-2142",126.90136,37.40048898
2023,설,12819,안양공업고등학교,교육청,안양공업고등학교,유지상,031-463-0109,경기도,안양시,경기도 안양시 만안구 양화로28번길 69,운동장 옆,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장기주차 불가, 차단기 있음, 지역주민 공동 이용 주차장",126.914329,37.39956392
2023,설,12820,안양관악초등학교,교육청,안양관악초등학교,오정숙,031-422-3795,경기도,안양시,경기도 안양시 동안구 일동로 201,교내(본관주변),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용:1면,경차전용3면,일반:24면",126.9681914,37.40664855
2023,설,12821,안양남초등학교,교육청,안양남초등학교,배화심,031-458-7816,경기도,안양시,경기도 안양시 동안구 흥안대로 275,본관뒤,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~24:00,종일개방,종일개방,00:00~18:00,"장애인전용 2면, 일반 34면당직실번호: 031-458-7816",126.9685686,37.37987549
2023,설,12822,안양동초등학교,교육청,안양동초등학교,정수정,031-447-9048,경기도,안양시,경기도 안양시 동안구 임곡로80번길 34,"교내(본관주변), 체육관 아래 주차장",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인 3면, 경차전용 5면, 일반 53면",126.9359047,37.4074453
2023,설,12823,안양부흥중학교,교육청,안양부흥중학교,김성숙,031-381-0168,경기도,안양시,경기도 안양시 동안구 달안로 25,교내(본관주변),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~16:00,미개방,미개방,09:00~16:00,"장애인전용2면,경차2면,일반42면당직실전화번호031-381-0168",126.9454579,37.39408695
2023,설,12824,안양부흥초등학교,교육청,안양부흥초등학교,조희경,031-381-0324,경기도,안양시,경기도 안양시 동안구 달안로 37,교내 (정문앞),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,미개방,종일개방,종일개방,"장애인전용2면,경차전용2면,일반12면",126.9465091,37.3947605
2023,설,12825,안양서중학교,교육청,안양서중학교,이정란,031-447-1146,경기도,안양시,경기도 안양시 만안구 창박로 26,교내(본관앞 뒤),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,종일개방,종일개방,종일개방,"장애인전용 1면, 일반12면(토요일 무인경비로 미개방)",126.9043162,37.38592792
2023,설,12826,안양양지초등학교,교육청,안양양지초등학교,나종원,031-466-9542,경기도,안양시,경기도 안양시 만안구 병목안로130번길 69,"체육관 아래 (필로티), 진입로 우측",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"일반 27면, 장애인 1면, 경차 2면당직실 번호: 031-466-9542",126.9045522,37.39224518
2023,설,12827,안양여자고등학교,교육청,안양여자고등학교,장지혁,031-470-4015,경기도,안양시,경기도 안양시 만안구 안양로 357,학교정문 입구,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~17:00,09:00~17:00,09:00~17:00,09:00~17:00,"장애인전용: 1면, 차단기 있음",126.9163223,37.40353299
2023,설,12828,안양문화고등학교,교육청,안양문화고등학교,박준식,031-470-4015,경기도,안양시,경기도 안양시 만안구 양화로37번길 36,"교내,운동장",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용: 1면, , 일반: 69면 / 동일구내 안양외국어고와 공동사용",126.9086344,37.39576104
2023,설,12829,안양여자중학교,교육청,안양여자중학교,장지혁,031-469-2237,경기도,안양시,경기도 안양시 만안구 안양로 357,학교정문 입구,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~17:00,09:00~17:00,09:00~17:00,09:00~17:00,"장애인전용: 1면, 차단기 있음",126.9163223,37.40353299
2023,설,12830,안양예술고등학교,교육청,안양예술고등학교,신길호,031-466-8853,경기도,안양시,경기도 안양시 만안구 양화로25번길 40,정문 옆에 휀스 주차장 부지,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,07:00~17:00,07:00~17:00,07:00~17:00,07:00~17:00,일반: 40면,126.9114168,37.39580704
2023,설,12831,안양외국어고등학교,교육청,안양외국어고등학교,정기혁,031-470-4013,경기도,안양시,경기도  안양시 만안구 양화로37번길 36,건물(운석관)  지하주차장 / 운동장 앞  주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용: 1면, , 일반: 69면 / 동일구내 안양문화고와 공동사용",126.9086344,37.39576104
2023,설,12832,안양중학교,교육청,안양중학교,김지민,070-7090-3192,경기도,안양시,경기도 안양시 만안구 와룡로 53,"본관 앞, 신관1층, 체육관1층",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"일반 29면, 장애인 2면/ 안양시와의 부설주차장 개방 협약에 따른 주민 개방",126.8966844,37.40925264
2023,설,12833,안용중학교,교육청,안용중학교,홍세선,031-237-4471,경기도,화성시,효행로 833,경기도 화성시 효행로 833,지상(야외),2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,일반 30면,127.0190498,37.20588892
2023,설,12834,안일초등학교,교육청,안일초등학교,이현정,031-444-1456,경기도,안양시,경기도 안양시 만안구 안양천서로 339,교내 후문 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,종일개방,미개방,,126.9223567,37.40408484
2023,설,12835,안중고등학교,교육청,안중고등학교,이진이,070-4903-0866,경기도,평택시,경기도 평택시 안중읍 안중믿음길 32,정문 안쪽 공간,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~18:00,미개방,09:00~18:00,09:00~18:00,20대 주차가능(별도 라인 없음),126.9232225,36.98699168
2023,설,12836,안중중학교,교육청,안중중학교,이진이,070-4903-0866,경기도,평택시,경기도 평택시 안중읍 안중믿음길 32,교내,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~18:00,미개방,09:00~18:00,09:00~18:00,20대 주차가능(별도 라인 없음),126.9232225,36.98699168
2023,설,12837,안중초등학교,교육청,안중초등학교,임문석,031-681-7883,경기도,평택시,경기도 평택시 안중읍 안중로 89,교내(후관 뒤편),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,미개방,종일개방,종일개방,일반: 30면,126.9260167,36.98964453
2023,설,12838,안청중학교,교육청,안청중학교,류준혁,031-673-3124,경기도,안성시,경기도 안성시 당목길 68,"본관 주변, 운동장",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,,127.2748356,37.02200634
2023,설,12839,안화고등학교,교육청,안화고등학교,한미현,031-220-0386,경기도,화성시,병점3로 132-19,정문 입구 및 건물 중앙,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용 2면, 경차전용 4면, 일반 59면",127.0484625,37.2119228
2023,설,12840,안화중학교,교육청,안화중학교,차봉희,031-221-4734,경기도,화성시,병점2로 125,"신관 주차장, 본관 주변 주차장, 운동장",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용:2면, 일반:50면, 우천시 운동장주차 불가",127.0485705,37.21111875
2023,설,12841,안화초등학교,교육청,안화초등학교,최선아,031-225-5578,경기도,화성시,병점3로 132-5,학교 후문 입구,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장기주차 불가, 지역주민 개방 주차장으로 항시 개방/ 장애인전용 1면, 경차 및 친환경 3면, 일반 21면",127.0473692,37.21284997
2023,설,12842,안흥초등학교,교육청,안흥초등학교,박수경,031-631-7952,경기도,이천시,경기도 이천시 영창로 300번길 16,학교후문,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,031-631-7952,127.4560778,37.28024292
2023,설,12843,야탑초등학교,교육청,야탑초등학교,이신혜,031-704-8193,경기도,성남시,경기도 성남시 양현로 400,학교정문 입구,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:00~20:00,08:00~익일08:00,08:00~익일08:00,08:00~17:00, ,127.1256267,37.41661561
2023,설,12844,양감중학교,교육청,양감중학교,김인향,031-352-8429,경기도,화성시,양감면 초록로 49,교문앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,일반 10면,126.951662,37.08148848
2023,설,12845,양감초등학교,교육청,양감초등학교,김인향,031-352-8429,경기도,화성시,양감면 초록로 49,교문앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,일반10면(양감초중통합학교),126.951662,37.08148848
2023,설,12846,양곡고등학교,교육청,양곡고등학교,석병준,031-981-0137,경기도,김포시,경기도 김포시 양촌읍 양곡4로 138 양곡고등학교,"학교정문,후문 입구",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방, ,126.6251437,37.65963944
2023,설,12847,양곡중학교,교육청,양곡중학교,오혜림,031-981-0147,경기도,김포시,경기도 김포시 양촌읍 양곡4로 138,"한마음체육관 내 주차장, 서문입구 학교 내 주차장",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 : 031-981-0137,126.6251437,37.65963944
2023,설,12848,양영초등학교,교육청,양영초등학교,김원옥,031-707-0124,경기도,성남시,경기도 성남시 분당구 불정로 406번길 17,본관 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,16:00~24:00,종일개방,종일개방,주차공간 협소.일요일은 16시까지 주차장 대여,127.1400905,37.37465969
2023,설,12849,양일초등학교,교육청,양일초등학교,윤효주,031-967-1491,경기도,고양시,경기도 고양시 일산동구 위시티로 151,정문 옆,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~12:00,09:00~22:00,09:00~22:00,16:00~22:00,당직실 번호 : 031-967-1491,126.8136095,37.68534412
2023,설,12850,양주고등학교,교육청,양주고등학교,오은주,031-865-3169,경기도,양주시,"경기도 양주시 삼숭로38번길 78-52 (삼숭동, 양주고등학교)",본관 뒤,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,미개방,09:00~17:00,,127.1073477,37.79482271
2023,설,12851,양주도담학교,교육청,양주도담학교,김동화,031-843-1202,경기도,양주시,경기도 양주시 옥정서로5길 121,본관 주변,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,09:00~21:00,09:00~21:00,09:00~21:00,당직실 번호: 031-839-6298,127.0813173,37.83385755
2023,설,12852,양주백석고등학교,교육청,양주백석고등학교,박종환,031-839-6203,경기도,양주시,경기도 양주시 백석읍 꿈나무로 205,"건물 뒷편, 학교정문 입구, 농구장 옆 ",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:00~18:00,08:00~18:00,08:00~18:00,08:00~18:00,,126.9867415,37.79179274
2023,설,12853,양주백석중학교,교육청,양주백석중학교,김유미,031-865-3169,경기도,양주시,경기도 양주시 백석읍 양주산성로 574번길 38,"본관건물 옆, 뒤",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:40~16:40,미개방,08:40~16:40,08:40~16:40,031-855-1203,126.9900406,37.78902927
2023,설,12854,양주백석초등학교,교육청,양주백석초등학교,김준숙,031-847-7370,경기도,양주시,경기도 양주시 백석읍 중앙로 223번길 10-11,본관 뒤,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:40~16:40,미개방,미개방,미개방,당직실 번호: 031-879-4803,126.9866637,37.79644619
2023,설,12855,양지고등학교,교육청,양지고등학교,권덕환,031-8085-0704,경기도,안산시,경기도 안산시 단원구 화정천동로 50,본관 앞 및 체육관 필로티,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,08:00~20:00,08:00~20:00, ,126.8220847,37.30918755
2023,설,12856,양지초등학교,교육청,양지초등학교,최환종,031-338-2600,경기도,용인시,경기도 용인시 처인구 교동로30 양지초등학교,교내 주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방, ,127.2844448,37.23708312
2023,설,12857,양진중학교,교육청,양진중학교,이금선,031-8046-7790,경기도,안성시,"경기도 안성시 공도읍 진사1길 37 (공도읍, 양진중학교)",정문 및 후문 입구체육관 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"일반 39면, 장애인전용 3면",127.1441016,36.98611753
2023,설,12858,양진초등학교 ,교육청,양진초등학교 ,홍혜숙,031-8046-1393,경기도,안성시 ,경기도 안성시 공도읍 진사1길 14,양진관 남문 주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,미개방,종일개방,종일개방,,127.1404436,36.98928184
2023,설,12859,어람중학교주차장,중학교,어람중학교,김혜영,031-575-7078,경기도,남양주시,경기도 남양주시 오남읍 진건오남로550번길 35,건물뒷편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~16:00,미개방,09:00~16:00,09:00~16:00,일요일은 당직자 휴무일이므로 미개방,127.214868,37.68200711
2023,설,12860,어람초등학교 주차장,초등학교,어람초등학교,김창기,031-575-1794,경기도,남양주시,경기도 남양주시 오남읍 진건오남로550번길 25,학교후문 입구,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.2131022,37.68248891
2023,설,12861,어룡초등학교,교육청,어룡초등학교,임정미,031-852-6285,경기도,의정부시,경기도 의정부시 부용로 241(용현동 547-5),건물 옆편(유치원 밑),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:40~16:40,미개방,08:40~16:40,08:40~16:40,,127.0821449,37.74780687
2023,설,12862,어울초등학교,교육청,어울초등학교,이천우,031-677-9341,경기도,안성시,경기도 안성시 대덕면 신령로 58-33,후문 입구,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"일반 41면, 장애인전용 2면",127.2238791,37.01660034
2023,설,12863,어유중학교,교육청,어유중학교,석재환,031-958-3816,경기도,파주시,경기도 파주시 적성면 율곡로 2875,주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~21:00,종일개방,종일개방,00:00~21:00,당직실 번호: 070-4304-2031,126.9882777,37.99392706
2023,설,12864,어정중학교,교육청,어정중학교,박은비,031-547-6492,경기도,용인시,경기도 용인시 기흥구 동백죽전대로 527번길 83,별관 앞,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,현관 앞 당직실 번호 게시,127.1451478,37.28072654
2023,설,12865,어정초등학교,교육청,어정초등학교,유은서,031-281-5459,경기도,용인시,경기도 용인시 기흥구 어정로 155,학교정문앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 : 031-281-5459,127.1474013,37.27695642
2023,설,12866,언남초등학교,교육청,언남초등학교,한은송,031-275-0845,경기도,용인시,"경기도 용인시 기흥구 기흥로 116번길 87, 언남초등학교",운동장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,09:00~24:00,00:00~18:00,당직실 번호 : 031-275-0845,127.1195878,37.28975883
2023,설,12867,언동중학교,교육청,언동중학교,김지하,031-283-9029,경기도,용인시,경기도 용인시 기흥구 언남로 41,본관옆,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 : 031-283-9027,127.1302984,37.29442085
2023,설,12868,언동초등학교,교육청,언동초등학교,이중숙,031-287-5043,경기도,용인시,경기도 용인시 기흥구 언남로 55 언동초등학교,"교내(본관주변),운동장",노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,06:30~16:40,미개방,06:30~20:00,미개방,당직실 번호:031-287-5043,127.131593,37.29536064
2023,설,12869,여강고등학교,교육청,여강고등학교,김승민,031-882-0109,경기도,여주시,경기도 여주시 북내면 여강로 337-8,본관 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호: 031-882-0109,127.6834973,37.32944528
2023,설,12870,여강중학교,교육청,여강중학교,김승민,031-882-0109,경기도,여주시,경기도 여주시 북내면 여강로 337-8,본관 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호: 031-882-0109,127.6834973,37.32944528
2023,설,12871,여울초등학교,교육청,여울초등학교,김윤희,031-8014-8905,경기도,화성시,동탄감배산로 95,본관 주변,관내,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,미개방,종일개방,종일개방,"장애인전용 3면, 경차전용 9면, 일반 58면",127.0888093,37.19513248
2023,설,12872,여주고등학교,교육청,여주고등학교,이진태,031-883-512,경기도,여주시,경기도 여주시 세종로 254-58 ,본관 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호: 031-883-5112,127.6326848,37.27191005
2023,설,12873,여주여자중학교,교육청,여주여자중학교,한장미,031-880-8308,경기도,여주시,경기도 여주시 청심로 221,"본관 앞, 체육관 주변",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 : 031-883-2593,127.6462791,37.29549345
2023,설,12874,여주자영농업고등학교,교육청,여주자영농업고등학교,이근영,031-8820-2784,경기도,여주시,경기도 여주시 농도원1길76,"교내(본관 주변), 운동장",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호:031-883-2842,127.6233234,37.29536717
2023,설,12875,여주제일고등학교,교육청,여주제일고등학교,음상돈,031-882-3353,경기도,여주시,경기도 여주시 가남읍 여주남로 1155-15,중학교 정문앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.5555129,37.20517928
2023,설,12876,여주제일중학교,교육청,여주제일중학교,음상돈,031-882-3302,경기도,여주시,경기도 여주시 여주남로 1155-15,정문 앞,노외,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.5555129,37.20517928
2023,설,12877,여주중학교,교육청,여주중학교,권명선,031-880-8991,경기도,여주시,경기도 여주시 농도원1길 78,본관 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.6209561,37.29679431
2023,설,12878,여흥초등학교,교육청,여흥초등학교,신종관,031-880-8405,경기도,여주시,경기도 여주시 여양로 91,학교주차장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.6432887,37.29320528
2023,설,12879,역곡고등학교,교육청,역곡고등학교,김은지,032-340-6105,경기도,부천시,경기도 부천시 안곡로 322,학교 정문 입구,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,9:00~24:00,종일개방,"장애인 전용 : 2면, 어르신 우선 : 1면, 친환경 : 1면, 경차전용 : 4면, 일반 : 38면 (총 46면)",126.8096089,37.49172578
2023,설,12880,역북초등학교,교육청,역북초등학교,이재희,031-338-2174,경기도,용인시,처인구 명지로 15-30,본관 뒷편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,08:40~24:00,종일개방,당직실 번호 : 338-2174,127.1924469,37.23457297
2023,설,12881,연곡초등학교,교육청,연곡초등학교,나종필,031-879-4803,경기도,양주시,백석읍 월암로 170번길 107,"교내(본관 주변), 운동장",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,16:30~08:30,16:30~08:30,당직실 번호 : 031-879-4355,126.9611638,37.80715791
2023,설,12882,연라초등학교,교육청,연라초등학교,길혜원,031-884-3066,경기도,여주시,경기도 여주시 여주남로 116,교내(본관 주변),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.6114685,37.27733048
2023,설,12883,연무중학교,교육청,연무중학교,김서윤,031-216-2983,경기도,수원시,경기도 수원시 영통구 센트럴타운로100번길 30,본관앞,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 031-213-9785 / 폭설 및 우천시 미개방,127.0518821,37.29290141
2023,설,12884,연서초등학교,교육청,연서초등학교,임보실,02-892-5084,경기도,광명시,경기 광명시 안현로 80-2,건물 뒤편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~16:00,미개방,09:00~16:00,09:00~16:00,"장애인전용: 1면, 경차전용: 2면, 일반: 18면/ 우천 및 우설시 미개방",126.88242,37.46593524
2023,설,12885,연성중학교,교육청,연성중학교,안해영,031-364-1504,경기도,시흥시,경기도 시흥시 하상로 14-7,교내(본관주변),노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 : 031-317-3034,126.8134103,37.3924887
2023,설,12886,연성초등학교,교육청,연성초등학교,남지연,070-7014-8707,경기도,시흥시,경기도 시흥시 나분들길 44,운동장,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,미개방,종일개방,당직실 번호 : 031-317-8789무인경비(당직기사님 설 연휴 22-23일 연가),126.8183205,37.38797529
2023,설,12887,연세중학교주차장,중학교,연세중학교,김삼랑,,경기도,남양주시,경기도 남양주시 조안면 북한강로 545 연세중학교,노면주차장,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,09:00~18:00,09:00~18:00,09:00~18:00,09:00~18:00,,127.3219261,37.5685278
2023,설,12888,연천왕산초등학교,교육청,연천왕산초등학교,노태환,031-833-7807,경기도,연천군,경기도 연천군 미산면 왕산로 15,체육관주변,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용: 1면, 경차전용: 2면, 일반: 18면",127.0110148,38.05625632
2023,설,12889,연천중고등학교,교육청,연천중고등학교,김진수,031-824-0059,경기도,연천군,경기도 연천군 연천읍 연천로 336번길 13,학교 우측 및 뒷편,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용: 5면, 경차전용: 7면, 일반: 34면연천중, 연천고 통합학교",127.0766731,38.10822391
2023,설,12890,연천초등학교,교육청,연천초등학교,하종형,031-834-3110,경기도,연천군,경기도 연천군 연천읍 연천로 228,본관뒷편,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,~17:00,"장애인전용: 1면, 일반: 31면",127.0753111,38.09770924
2023,설,12891,연현중학교,교육청,연현중학교,엄지영,031-474-1186,경기도,안양시,경기도 안양시 만안구 석수로 462,"교내(주차장, 운동장)",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,"장애인전용: 1면, 일반: 54면",126.8995654,37.42934143
2023,설,12892,연현초등학교,교육청,연현초등학교,김현주,031-474-0245,경기도,안양시,경기도 안양시 만안구 연현로1번길 55,건물 뒷편,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,08:40~16:40,미개방,08:40~16:40,08:40~16:40,"장애인전용:2면, 경차전용:3면, 일반:21면",126.9025062,37.4252211
2023,설,12893,영덕고등학교,교육청,영덕고등학교,백선경,031-201-9416,경기도,수원시,경기도 수원시 영통구 매영로 334,"본관주변, 후관필로티주차장",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 031-201-9133,127.0684717,37.25242219
2023,설,12894,영도초등학교,교육청,영도초등학교,이상민,031-945-4622,경기도,파주시,경기도 파주시 월롱면 도감로172번길 89,교문 입구,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,교무실 번호: 031-945-4622,126.8037361,37.78747992
2023,설,12895,영동중학교,교육청,영동중학교,김은지,031-203-2585,경기도,수원시,경기도 수원시 영통구 영통로 225,건물 뒷편,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,06:00~19:00,미개방,06:00~19:00,06:00~19:00,당직실 번호 031-8025-5196,127.0559865,37.24794335
2023,설,12896,영동초등학교,교육청,영동초등학교,이민정,031-695-3012,경기도,수원시,경기도 수원시 영통구 봉영로1517번길40,교내(본관주변),부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,17:00~20:00,"06:00~08:00,17:00~20:00",당직실 번호 031-695-3018,127.0660942,37.24989846
2023,설,12897,영문중학교,교육청,영문중학교,장미선,031-320-4604,경기도,용인시,경기도 용인시 처인구 포곡읍 영문로 70,교내(본관주변),노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,미개방,종일개방,09:00~18:00,031-320-4606,127.2084,37.2719248
2023,설,12898,영복여자고등학교,교육청,영복여자고등학교,조종균,031-245-2511,경기도,수원시,경기도 수원시 팔달구 장안로7번길 49-1,교내 통학로 주변,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 031-245-2500,127.0016721,37.28562481
2023,설,12899,영복여자중학교,교육청,영복여자중학교,조영주,031-245-2514,경기도,수원시,경기도 수원시 팔달구 장안로 7번길 49,정문 진입로,부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,당직실 번호 031-245-2514,127.0028572,37.28559857
2023,설,12900,영북고등학교,교육청,영북고등학교,황상철,031-538-8122,경기도,포천시,경기도 포천시 영북면 영북로 136,"기숙사 앞,교문옆/급식실",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,종일개방,종일개방,종일개방,,127.2762709,38.08606458
2023,설,12901,영북초등학교,교육청,영북초등학교,이희영,031-531-2552,경기도,포천시,경기도 포천시 영북면 영북로 148번길 46,본관 주변,노상,2023-01-21,2023-01-22,2023-01-23,2023-01-24,미개방,09:00~18:00,미개방,09:00~18:00,,127.2758792,38.08986492
2023,설,12902,영생고등학교,교육청,영생고등학교,임미영,031-259-9551,경기도,수원시,경기도 수원시 장안구 서부로2198번길 22,"본관뒷편(후문), 신관앞편(정문)",부설,2023-01-21,2023-01-22,2023-01-23,2023-01-24,종일개방,미개방,종일개방,00:00~19:00,당직실 번호 031-259-9555,126.9742361,37.30473311
